Unnamed: 0,mod_date,pub_date,cvss,cwe_code,cwe_name,summary,access_authentication,access_complexity,access_vector,impact_availability,impact_confidentiality,impact_integrity
CVE-2017-7324,2019-10-22 17:23:00,2017-03-30 07:59:00,7.5,94, Improper Control of Generation of Code ('Code Injection'),setup/templates/findcore.php in MODX Revolution 2.5.4-pl and earlier allows remote attackers to execute arbitrary PHP code via the core_path parameter.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2017-7322,2019-10-22 17:23:00,2017-03-30 07:59:00,6.8,295, Improper Certificate Validation,"The (1) update and (2) package-installation features in MODX Revolution 2.5.4-pl and earlier do not verify X.509 certificates from SSL servers, which allows man-in-the-middle attackers to spoof servers and trigger the execution of arbitrary code via a crafted certificate.",NONE,MEDIUM,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2017-7321,2019-10-22 17:23:00,2017-03-30 07:59:00,7.5,94, Improper Control of Generation of Code ('Code Injection'),setup/controllers/welcome.php in MODX Revolution 2.5.4-pl and earlier allows remote attackers to execute arbitrary PHP code via the config_key parameter to the setup/index.php?action=welcome URI.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2017-7320,2019-10-22 17:23:00,2017-03-30 07:59:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"setup/controllers/language.php in MODX Revolution 2.5.4-pl and earlier does not properly constrain the language parameter, which allows remote attackers to conduct Cookie-Bombing attacks and cause a denial of service (cookie quota exhaustion), or conduct HTTP Response Splitting attacks with resultant XSS, via an invalid parameter value.",NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2014-8992,2019-10-22 17:23:00,2014-12-22 19:59:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in manager/assets/fileapi/FileAPI.flash.image.swf in MODX Revolution 2.3.2-pl allows remote attackers to inject arbitrary web script or HTML via the callback parameter.,NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2014-8775,2019-10-22 17:23:00,2014-12-03 18:59:00,5.0,200, Information Exposure,"MODX Revolution 2.x before 2.2.15 does not include the HTTPOnly flag in a Set-Cookie header for the session cookie, which makes it easier for remote attackers to obtain potentially sensitive information via script access to this cookie.",NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2014-8774,2019-10-22 17:23:00,2014-12-03 18:59:00,4.3,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in manager/index.php in MODX Revolution 2.x before 2.2.15 allows remote attackers to inject arbitrary web script or HTML via the context_key parameter.,NONE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2014-8773,2019-10-22 17:23:00,2014-12-03 18:59:00,6.8,352, Cross-Site Request Forgery (CSRF),MODX Revolution 2.x before 2.2.15 allows remote attackers to bypass the cross-site request forgery (CSRF) protection mechanism by (1) omitting the CSRF token or via a (2) long string in the CSRF token parameter.,NONE,MEDIUM,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2014-2736,2019-10-22 17:23:00,2014-04-24 14:55:00,7.5,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Multiple SQL injection vulnerabilities in MODX Revolution before 2.2.14 allow remote attackers to execute arbitrary SQL commands via the (1) session ID (PHPSESSID) to index.php or remote authenticated users to execute arbitrary SQL commands via the (2) user parameter to connectors/security/message.php or (3) id parameter to manager/index.php.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2014-2311,2019-10-22 17:23:00,2014-03-11 19:37:00,7.5,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in modx.class.php in MODX Revolution 2.0.0 before 2.2.13 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,NONE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2010-5278,2019-10-22 17:23:00,2012-10-07 20:55:00,4.3,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Directory traversal vulnerability in manager/controllers/default/resource/tvs.php in MODx Revolution 2.0.2-pl, and possibly earlier, when magic_quotes_gpc is disabled, allows remote attackers to read arbitrary files via a .. (dot dot) in the class_key parameter.  NOTE: some of these details are obtained from third party information.",NONE,MEDIUM,NETWORK,NONE,PARTIAL,NONE
CVE-2019-8219,2019-10-22 17:22:00,2019-10-17 21:15:00,6.8,416, Use After Free,"Adobe Acrobat and Reader versions , 2019.012.20040 and earlier, 2017.011.30148 and earlier, 2017.011.30148 and earlier, 2015.006.30503 and earlier, and 2015.006.30503 and earlier have an use after free vulnerability. Successful exploitation could lead to arbitrary code execution .",NONE,MEDIUM,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2019-10451,2019-10-22 17:22:00,2019-10-16 14:15:00,4.0,312, Cleartext Storage of Sensitive Information,Jenkins SOASTA CloudTest Plugin stores credentials unencrypted in its global configuration file on the Jenkins master where they can be viewed by users with access to the master file system.,SINGLE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-10716,2019-10-22 17:19:00,2019-10-21 00:15:00,4.0,522, Insufficiently Protected Credentials,An Information Disclosure issue in Verodin Director 3.5.3.1 and earlier reveals usernames and passwords of integrated security technologies via a /integrations.json JSON REST API request.,SINGLE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-8218,2019-10-22 17:14:00,2019-10-17 21:15:00,5.0,125, Out-of-bounds Read,"Adobe Acrobat and Reader versions , 2019.012.20040 and earlier, 2017.011.30148 and earlier, 2017.011.30148 and earlier, 2015.006.30503 and earlier, and 2015.006.30503 and earlier have an out-of-bounds read vulnerability. Successful exploitation could lead to information disclosure .",NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-8217,2019-10-22 17:08:00,2019-10-17 21:15:00,6.8,416, Use After Free,"Adobe Acrobat and Reader versions , 2019.012.20040 and earlier, 2017.011.30148 and earlier, 2017.011.30148 and earlier, 2015.006.30503 and earlier, and 2015.006.30503 and earlier have an use after free vulnerability. Successful exploitation could lead to arbitrary code execution .",NONE,MEDIUM,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2019-8216,2019-10-22 17:00:00,2019-10-17 21:15:00,5.0,125, Out-of-bounds Read,"Adobe Acrobat and Reader versions , 2019.012.20040 and earlier, 2017.011.30148 and earlier, 2017.011.30148 and earlier, 2015.006.30503 and earlier, and 2015.006.30503 and earlier have an out-of-bounds read vulnerability. Successful exploitation could lead to information disclosure .",NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-16530,2019-10-22 17:00:00,2019-10-21 14:15:00,9.0,434, Unrestricted Upload of File with Dangerous Type,"Sonatype Nexus Repository Manager 2.x before 2.14.15 and 3.x before 3.19, and IQ Server before 72, has remote code execution.",SINGLE,LOW,NETWORK,COMPLETE,COMPLETE,COMPLETE
CVE-2019-15269,2019-10-22 16:40:00,2019-10-16 19:15:00,3.5,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple vulnerabilities in the web-based management interface of Cisco Firepower Management Center (FMC) could allow an authenticated, remote attacker to conduct a cross-site scripting (XSS) attack against a user of the web-based management interface. These vulnerabilities are due to insufficient validation of user-supplied input by the web-based management interface. An attacker could exploit these vulnerabilities by persuading a user of the interface to click a crafted link. A successful exploit could allow the attacker to execute arbitrary script code in the context of the interface or access sensitive, browser-based information.",SINGLE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-15268,2019-10-22 16:26:00,2019-10-16 19:15:00,3.5,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple vulnerabilities in the web-based management interface of Cisco Firepower Management Center (FMC) could allow an authenticated, remote attacker to conduct a cross-site scripting (XSS) attack against a user of the web-based management interface. These vulnerabilities are due to insufficient validation of user-supplied input by the web-based management interface. An attacker could exploit these vulnerabilities by persuading a user of the interface to click a crafted link. A successful exploit could allow the attacker to execute arbitrary script code in the context of the interface or access sensitive, browser-based information.",SINGLE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-15270,2019-10-22 16:16:00,2019-10-16 19:15:00,3.5,79, Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"A vulnerability in the web-based management interface of Cisco Firepower Management Center (FMC) could allow an unauthenticated, remote attacker to conduct a cross-site scripting (XSS) attack against a user of the web-based management interface. The vulnerability is due to insufficient validation of user-supplied input by the web-based management interface. An attacker could exploit this vulnerability by persuading a user of the interface to click a crafted link. A successful exploit could allow the attacker to execute arbitrary script code in the context of the interface or access sensitive, browser-based information.",SINGLE,MEDIUM,NETWORK,NONE,NONE,PARTIAL
CVE-2019-1002101,2019-10-22 16:15:00,2019-04-01 14:29:00,5.8,59, Improper Link Resolution Before File Access ('Link Following'),"The kubectl cp command allows copying files between containers and the user machine. To copy files from a container, Kubernetes creates a tar inside the container, copies it over the network, and kubectl unpacks it on the user?s machine. If the tar binary in the container is malicious, it could run any code and output unexpected, malicious results. An attacker could use this to write files to any path on the user?s machine when kubectl cp is called, limited only by the system permissions of the local user. The untar function can both create and follow symbolic links. The issue is resolved in kubectl v1.11.9, v1.12.7, v1.13.5, and v1.14.0.",NONE,MEDIUM,NETWORK,PARTIAL,NONE,PARTIAL
CVE-2019-17117,2019-10-22 16:12:00,2019-10-17 18:15:00,6.5,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),A SQL injection vulnerability in processPref.jsp in WiKID 2FA Enterprise Server through 4.2.0-b2053 allows an authenticated user to execute arbitrary SQL commands via the processPref.jsp key parameter.,SINGLE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2019-8064,2019-10-22 16:10:00,2019-10-17 21:15:00,4.3,125, Out-of-bounds Read,"Adobe Acrobat and Reader versions , 2019.012.20040 and earlier, 2017.011.30148 and earlier, 2017.011.30148 and earlier, 2015.006.30503 and earlier, and 2015.006.30503 and earlier have an out-of-bounds read vulnerability. Successful exploitation could lead to information disclosure .",NONE,MEDIUM,NETWORK,NONE,PARTIAL,NONE
CVE-2019-17118,2019-10-22 16:10:00,2019-10-17 18:15:00,6.8,352, Cross-Site Request Forgery (CSRF),"A CSRF issue in WiKID 2FA Enterprise Server through 4.2.0-b2053 allows a remote attacker to trick an authenticated user into performing unintended actions such as (1) create or delete admin users; (2) create or delete groups; or (3) create, delete, enable, or disable normal users or devices.",NONE,MEDIUM,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2019-17631,2019-10-22 16:08:00,2019-10-17 18:15:00,6.4,732, Incorrect Permission Assignment for Critical Resource,"From Eclipse OpenJ9 0.15 to 0.16, access to diagnostic operations such as causing a GC or creating a diagnostic file are permitted without any privilege checks.",NONE,LOW,NETWORK,PARTIAL,NONE,PARTIAL
CVE-2019-15627,2019-10-22 15:56:00,2019-10-17 19:15:00,6.6,20, Improper Input Validation,"Versions 10.0, 11.0 and 12.0 of the Trend Micro Deep Security Agent are vulnerable to an arbitrary file delete attack, which may lead to availability impact. Local OS access is required. Please note that only Windows agents are affected.",NONE,LOW,LOCAL,COMPLETE,NONE,COMPLETE
CVE-2019-10438,2019-10-22 15:55:00,2019-10-16 14:15:00,4.0,732, Incorrect Permission Assignment for Critical Resource,"A missing permission check in Jenkins CRX Content Package Deployer Plugin 1.8.1 and earlier allowed attackers with Overall/Read permission to connect to an attacker-specified URL using attacker-specified credentials IDs obtained through another method, capturing credentials stored in Jenkins.",SINGLE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-13410,2019-10-22 15:46:00,2019-10-17 20:15:00,5.0,200, Information Exposure,TOPMeeting before version 8.8 (2019/08/19) shows attendees account and password in front end page that allows an attacker to obtain sensitive information by browsing the source code of the page.,NONE,LOW,NETWORK,NONE,PARTIAL,NONE
CVE-2019-8187,2019-10-22 15:39:00,2019-10-17 21:15:00,4.3,416, Use After Free,"Adobe Acrobat and Reader versions , 2019.012.20040 and earlier, 2017.011.30148 and earlier, 2017.011.30148 and earlier, 2015.006.30503 and earlier, and 2015.006.30503 and earlier have an use after free vulnerability. Successful exploitation could lead to arbitrary code execution .",NONE,MEDIUM,NETWORK,NONE,PARTIAL,NONE
CVE-2019-8189,2019-10-22 15:30:00,2019-10-17 21:15:00,4.3,125, Out-of-bounds Read,"Adobe Acrobat and Reader versions , 2019.012.20040 and earlier, 2017.011.30148 and earlier, 2017.011.30148 and earlier, 2015.006.30503 and earlier, and 2015.006.30503 and earlier have an out-of-bounds read vulnerability. Successful exploitation could lead to information disclosure .",NONE,MEDIUM,NETWORK,NONE,PARTIAL,NONE
CVE-2019-16404,2019-10-22 15:23:00,2019-10-21 23:15:00,6.5,89, Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Authenticated SQL Injection in interface/forms/eye_mag/js/eye_base.php in OpenEMR through 5.0.2 allows a user to extract arbitrary data from the openemr database via a non-parameterized INSERT INTO statement, as demonstrated by the providerID parameter.",SINGLE,LOW,NETWORK,PARTIAL,PARTIAL,PARTIAL
CVE-2019-12611,2019-10-22 15:16:00,2019-10-17 19:15:00,4.9,770, Allocation of Resources Without Limits or Throttling,An issue was discovered in Bitdefender BOX firmware versions before 2.1.37.37-34 that affects the general reliability of the product. Specially crafted packets sent to the miniupnpd implementation in result in the device allocating memory without freeing it later. This behavior can cause the miniupnpd component to crash or to trigger a device reboot.,NONE,LOW,LOCAL,COMPLETE,NONE,NONE
